run_id,work_order_id,machine_id,operator_id,start_time,end_time
1128,184,4,28,2024-02-06 06:00:00,2024-02-06 08:10:34.341068
1129,202,11,23,2024-02-18 12:00:00,2024-02-18 14:54:28.170811
1130,280,7,22,2024-01-23 13:00:00,2024-01-23 14:41:43.239582
1131,285,13,27,2024-02-16 12:00:00,2024-02-16 13:46:16.811236
1132,65,5,1,2024-01-10 16:00:00,2024-01-10 17:04:42.740389
1133,250,14,5,2024-01-11 08:00:00,2024-01-11 12:12:40.372192
1134,213,15,29,2024-03-30 15:00:00,2024-03-30 20:39:05.598224
1135,93,15,17,2024-02-24 14:00:00,2024-02-24 19:06:01.285649
1136,197,12,8,2024-01-24 12:00:00,2024-01-24 16:01:22.318632
1137,296,16,28,2024-01-31 17:00:00,2024-01-31 20:30:31.118489
1138,211,18,19,2024-02-16 06:00:00,2024-02-16 11:53:28.202090
1139,291,16,23,2024-02-17 07:00:00,2024-02-17 10:54:04.838067
1140,41,5,24,2024-03-08 18:00:00,2024-03-08 22:53:39.656711
1141,239,17,3,2024-03-07 15:00:00,2024-03-07 16:26:32.034313
1142,242,3,22,2024-03-22 14:00:00,2024-03-22 18:59:25.768332
1143,160,20,2,2024-02-13 14:00:00,2024-02-13 18:53:33.488398
1144,241,15,17,2024-03-01 15:00:00,2024-03-01 19:40:08.661854
1145,216,12,26,2024-02-07 10:00:00,2024-02-07 11:50:15.146931
1146,156,19,9,2024-01-08 16:00:00,2024-01-08 19:21:56.889575
1147,87,19,2,2024-03-25 10:00:00,2024-03-25 15:02:40.124034
1148,14,10,16,2024-01-11 08:00:00,2024-01-11 11:31:40.729968
1149,143,9,5,2024-03-19 10:00:00,2024-03-19 12:22:33.908067
1150,132,1,24,2024-01-15 15:00:00,2024-01-15 16:52:23.049258
1151,78,15,12,2024-01-23 10:00:00,2024-01-23 14:54:45.498695
1152,121,16,6,2024-03-08 06:00:00,2024-03-08 08:42:51.263916
1153,44,5,20,2024-01-20 13:00:00,2024-01-20 17:45:49.703344
1154,212,13,8,2024-03-25 13:00:00,2024-03-25 17:37:47.983653
1155,86,7,19,2024-02-14 06:00:00,2024-02-14 10:12:40.699752
1156,60,2,6,2024-02-29 12:00:00,2024-02-29 15:22:52.174962
1157,244,18,8,2024-02-18 16:00:00,2024-02-18 20:31:40.940482
1158,243,9,5,2024-03-08 12:00:00,2024-03-08 13:03:33.534722
1159,230,13,22,2024-02-10 14:00:00,2024-02-10 18:24:51.773596
1160,22,4,30,2024-03-09 16:00:00,2024-03-09 18:46:08.905702
1161,222,20,30,2024-03-24 10:00:00,2024-03-24 12:40:29.413319
1162,137,4,9,2024-03-24 15:00:00,2024-03-24 17:57:20.767746
1163,124,19,25,2024-01-25 14:00:00,2024-01-25 16:41:13.318855
1164,93,11,18,2024-01-02 16:00:00,2024-01-02 17:02:32.571000
1165,35,1,14,2024-01-13 14:00:00,2024-01-13 15:31:10.331126
1166,229,12,8,2024-02-06 10:00:00,2024-02-06 11:57:55.431566
1167,13,20,3,2024-01-08 15:00:00,2024-01-08 19:16:58.899334
1168,112,20,21,2024-01-16 17:00:00,2024-01-16 22:47:20.316079
1169,45,20,5,2024-02-18 16:00:00,2024-02-18 20:49:09.439792
1170,290,6,29,2024-01-15 17:00:00,2024-01-15 18:55:16.733871
1171,151,15,22,2024-01-10 16:00:00,2024-01-10 19:16:01.987771
1172,142,14,23,2024-03-26 18:00:00,2024-03-26 22:51:02.152977
1173,132,6,25,2024-01-10 10:00:00,2024-01-10 14:53:07.907105
1174,196,13,11,2024-01-08 10:00:00,2024-01-08 15:46:40.902586
1175,136,6,15,2024-01-09 13:00:00,2024-01-09 18:53:49.595643
1176,103,20,13,2024-01-23 16:00:00,2024-01-23 19:27:37.031300
1177,74,18,25,2024-02-25 09:00:00,2024-02-25 13:04:11.393238
1178,55,15,23,2024-02-03 07:00:00,2024-02-03 08:10:27.496103
1179,37,19,24,2024-02-02 18:00:00,2024-02-02 21:13:45.876942
1180,255,5,21,2024-03-22 06:00:00,2024-03-22 11:39:52.087024
1181,200,9,5,2024-03-30 11:00:00,2024-03-30 16:31:23.115782
1182,295,1,17,2024-03-31 18:00:00,2024-03-31 21:27:12.230170
1183,224,13,28,2024-01-09 14:00:00,2024-01-09 16:07:45.243155
1184,197,16,4,2024-03-13 14:00:00,2024-03-13 19:40:30.759375
1185,184,11,22,2024-02-08 12:00:00,2024-02-08 13:16:33.504117
1186,47,12,18,2024-02-13 07:00:00,2024-02-13 12:12:21.268568
1187,149,7,6,2024-03-11 06:00:00,2024-03-11 11:50:15.233291
1188,98,10,23,2024-02-19 07:00:00,2024-02-19 11:09:11.107034
1189,184,16,3,2024-03-21 13:00:00,2024-03-21 17:40:35.835295
1190,72,2,7,2024-01-04 17:00:00,2024-01-04 22:58:54.904074
1191,123,16,13,2024-01-09 18:00:00,2024-01-09 21:42:09.936850
1192,158,16,18,2024-02-27 06:00:00,2024-02-27 07:11:06.768239
1193,29,11,26,2024-01-06 12:00:00,2024-01-06 13:35:27.367957
1194,268,15,22,2024-03-09 08:00:00,2024-03-09 12:42:18.926989
1195,120,3,2,2024-01-19 13:00:00,2024-01-19 17:16:08.967482
1196,242,20,2,2024-02-01 17:00:00,2024-02-01 21:14:38.155544
1197,8,6,21,2024-01-07 10:00:00,2024-01-07 15:06:13.306014
1198,50,15,20,2024-01-22 15:00:00,2024-01-22 16:19:11.237076
1199,55,4,16,2024-03-17 18:00:00,2024-03-17 22:04:41.313491
1200,33,7,14,2024-02-13 18:00:00,2024-02-13 23:10:46.127064
1201,206,11,4,2024-03-28 15:00:00,2024-03-28 18:43:45.926337
1202,165,7,25,2024-01-06 15:00:00,2024-01-06 16:52:02.057677
1203,33,4,9,2024-01-19 18:00:00,2024-01-19 21:04:32.777836
1204,190,18,6,2024-02-26 09:00:00,2024-02-26 14:37:42.159551
1205,21,5,4,2024-03-21 15:00:00,2024-03-21 17:52:50.359009
1206,81,1,29,2024-03-03 07:00:00,2024-03-03 08:01:54.292414
1207,92,3,23,2024-03-24 15:00:00,2024-03-24 20:26:04.472555
1208,214,16,23,2024-01-17 09:00:00,2024-01-17 10:42:55.581502
1209,139,17,15,2024-02-22 09:00:00,2024-02-22 14:41:25.612988
1210,20,20,6,2024-03-04 15:00:00,2024-03-04 20:45:05.365154
1211,155,12,14,2024-01-01 14:00:00,2024-01-01 16:10:41.502132
1212,61,17,4,2024-03-20 11:00:00,2024-03-20 16:18:49.159082
1213,277,17,8,2024-02-29 18:00:00,2024-02-29 22:07:56.356413
1214,107,9,2,2024-01-25 07:00:00,2024-01-25 11:58:59.033490
1215,243,16,6,2024-01-21 16:00:00,2024-01-21 21:36:48.114710
1216,28,12,10,2024-01-27 12:00:00,2024-01-27 14:15:24.872035
1217,233,2,4,2024-01-07 14:00:00,2024-01-07 15:52:45.976948
1218,15,16,17,2024-01-15 07:00:00,2024-01-15 12:28:31.425148
1219,228,19,19,2024-02-11 12:00:00,2024-02-11 13:59:37.525120
1220,167,8,25,2024-01-15 11:00:00,2024-01-15 13:08:20.077151
1221,122,14,28,2024-01-26 12:00:00,2024-01-26 17:27:24.572696
1222,38,16,19,2024-03-03 06:00:00,2024-03-03 11:27:08.799190
1223,75,7,30,2024-03-19 13:00:00,2024-03-19 14:53:25.093778
1224,192,5,15,2024-01-25 16:00:00,2024-01-25 18:47:34.623338
1225,139,7,11,2024-01-17 06:00:00,2024-01-17 10:27:39.789531
1226,31,9,5,2024-01-15 13:00:00,2024-01-15 16:17:34.420649
1227,88,11,8,2024-02-07 15:00:00,2024-02-07 16:47:02.186233
1228,88,19,18,2024-01-30 07:00:00,2024-01-30 10:03:30.530563
1229,268,16,28,2024-01-28 15:00:00,2024-01-28 18:22:02.801869
1230,237,9,1,2024-02-24 17:00:00,2024-02-24 22:21:46.772480
1231,127,11,14,2024-03-15 09:00:00,2024-03-15 14:27:32.807306
1232,77,19,29,2024-01-01 12:00:00,2024-01-01 17:54:03.312743
1233,21,16,24,2024-03-05 06:00:00,2024-03-05 09:07:42.557584
1234,202,16,26,2024-03-30 07:00:00,2024-03-30 10:15:43.944628
1235,124,3,18,2024-01-02 17:00:00,2024-01-02 21:39:32.153110
1236,112,5,12,2024-02-07 09:00:00,2024-02-07 13:14:17.523572
1237,47,1,16,2024-03-26 10:00:00,2024-03-26 11:48:32.451004
1238,236,19,24,2024-03-15 06:00:00,2024-03-15 11:52:55.574012
1239,238,5,28,2024-03-31 12:00:00,2024-03-31 13:55:29.023288
1240,190,15,23,2024-03-22 06:00:00,2024-03-22 11:18:06.887718
1241,37,13,29,2024-03-29 11:00:00,2024-03-29 14:39:16.565885
1242,152,14,25,2024-02-04 17:00:00,2024-02-04 22:43:49.718884
1243,278,19,26,2024-01-27 18:00:00,2024-01-27 22:25:23.973264
1244,172,2,17,2024-03-27 11:00:00,2024-03-27 16:26:23.602307
1245,57,13,12,2024-02-29 15:00:00,2024-02-29 16:12:15.738028
1246,188,6,21,2024-03-12 17:00:00,2024-03-12 18:20:06.106455
1247,105,5,11,2024-01-31 14:00:00,2024-01-31 15:34:04.038219
1248,245,19,28,2024-03-30 09:00:00,2024-03-30 13:45:57.122971
1249,116,11,12,2024-02-04 14:00:00,2024-02-04 18:24:04.081301
1250,142,2,3,2024-02-17 11:00:00,2024-02-17 14:15:43.391689
1251,257,17,27,2024-01-16 13:00:00,2024-01-16 17:32:56.855197
1252,273,10,15,2024-03-20 11:00:00,2024-03-20 15:59:58.269610
1253,34,7,29,2024-02-28 07:00:00,2024-02-28 08:24:03.067260
1254,92,10,3,2024-01-14 08:00:00,2024-01-14 10:22:46.969252
1255,76,16,5,2024-01-27 14:00:00,2024-01-27 19:45:37.885804
1256,12,10,14,2024-03-28 14:00:00,2024-03-28 19:39:30.986500
1257,243,12,14,2024-02-26 17:00:00,2024-02-26 21:13:24.319948
1258,150,7,3,2024-01-03 18:00:00,2024-01-03 20:09:41.905143
1259,267,11,14,2024-03-15 11:00:00,2024-03-15 15:16:43.689030
1260,168,16,19,2024-03-26 17:00:00,2024-03-26 20:39:02.992139
1261,281,15,15,2024-02-08 15:00:00,2024-02-08 16:39:35.176535
1262,157,6,26,2024-02-03 09:00:00,2024-02-03 12:25:16.376027
1263,148,2,5,2024-02-15 10:00:00,2024-02-15 13:16:46.677669
1264,86,20,30,2024-01-21 17:00:00,2024-01-21 20:40:35.700339
1265,94,6,27,2024-03-31 17:00:00,2024-03-31 22:31:24.800649
1266,79,6,8,2024-01-15 06:00:00,2024-01-15 11:58:07.914685
1267,295,5,15,2024-02-03 11:00:00,2024-02-03 12:55:20.938495
1268,288,2,22,2024-02-10 11:00:00,2024-02-10 12:44:22.995865
1269,230,18,6,2024-03-09 10:00:00,2024-03-09 11:36:26.820422
1270,13,13,30,2024-03-04 18:00:00,2024-03-04 19:43:36.909959
1271,235,11,5,2024-01-01 17:00:00,2024-01-01 20:43:50.620584
1272,260,11,21,2024-03-31 10:00:00,2024-03-31 13:22:10.392126
1273,149,19,22,2024-01-19 18:00:00,2024-01-19 21:49:34.167269
1274,227,11,23,2024-01-15 17:00:00,2024-01-15 20:23:41.662201
1275,21,5,22,2024-03-11 07:00:00,2024-03-11 09:32:25.479614
1276,206,20,27,2024-01-29 13:00:00,2024-01-29 15:47:13.083874
1277,168,2,20,2024-03-23 09:00:00,2024-03-23 12:55:01.765948
1278,114,9,7,2024-01-03 07:00:00,2024-01-03 10:41:31.421295
1279,229,3,17,2024-02-20 09:00:00,2024-02-20 12:27:08.376485
1280,262,2,30,2024-03-26 11:00:00,2024-03-26 13:59:16.043952
1281,219,12,13,2024-02-17 06:00:00,2024-02-17 08:25:23.706581
1282,180,10,15,2024-03-12 07:00:00,2024-03-12 09:04:42.512801
1283,228,14,26,2024-02-26 10:00:00,2024-02-26 11:49:08.226187
1284,218,14,5,2024-03-16 15:00:00,2024-03-16 16:25:49.403538
1285,107,10,16,2024-03-08 11:00:00,2024-03-08 12:19:50.084061
1286,193,3,1,2024-02-22 16:00:00,2024-02-22 21:34:19.388933
1287,213,6,18,2024-02-29 17:00:00,2024-02-29 20:50:22.493839
1288,71,7,6,2024-02-18 10:00:00,2024-02-18 13:46:09.604677
1289,22,10,27,2024-03-15 10:00:00,2024-03-15 13:28:13.808738
1290,238,8,1,2024-01-01 08:00:00,2024-01-01 10:18:48.186424
1291,242,4,21,2024-03-26 10:00:00,2024-03-26 13:05:08.821899
1292,252,8,1,2024-01-16 18:00:00,2024-01-16 20:23:09.906616
1293,35,20,24,2024-02-16 15:00:00,2024-02-16 18:24:08.746298
1294,224,9,21,2024-03-28 13:00:00,2024-03-28 18:52:16.657471
1295,62,12,17,2024-03-14 06:00:00,2024-03-14 11:13:35.041225
1296,84,19,2,2024-01-19 11:00:00,2024-01-19 14:18:18.791422
1297,70,12,6,2024-01-07 10:00:00,2024-01-07 12:48:20.942063
1298,183,2,10,2024-02-07 14:00:00,2024-02-07 18:11:41.037455
1299,40,17,7,2024-03-21 08:00:00,2024-03-21 12:49:24.408825
1300,86,18,11,2024-02-10 16:00:00,2024-02-10 20:59:57.789712
1301,139,12,4,2024-03-09 15:00:00,2024-03-09 17:45:29.328618
1302,74,1,5,2024-03-07 10:00:00,2024-03-07 12:51:54.255512
1303,249,14,11,2024-01-21 07:00:00,2024-01-21 09:05:21.771815
1304,258,8,27,2024-01-25 18:00:00,2024-01-25 23:29:07.021190
1305,270,18,23,2024-03-11 17:00:00,2024-03-11 21:46:53.521386
1306,59,14,15,2024-01-10 07:00:00,2024-01-10 12:05:39.205393
1307,9,16,12,2024-02-09 17:00:00,2024-02-09 19:48:46.234183
1308,227,20,17,2024-02-13 08:00:00,2024-02-13 12:32:58.107893
1309,15,4,8,2024-01-17 17:00:00,2024-01-17 18:42:42.468055
1310,117,10,5,2024-01-27 08:00:00,2024-01-27 13:54:19.972216
1311,218,4,3,2024-01-03 18:00:00,2024-01-03 21:25:16.588107
1312,221,2,7,2024-01-14 06:00:00,2024-01-14 10:57:54.993270
1313,263,19,2,2024-03-01 07:00:00,2024-03-01 12:32:33.527371
1314,23,3,10,2024-03-26 06:00:00,2024-03-26 10:46:21.904886
1315,64,20,7,2024-03-16 09:00:00,2024-03-16 10:55:26.072842
1316,180,1,3,2024-01-19 17:00:00,2024-01-19 22:42:33.209631
1317,297,12,12,2024-01-21 14:00:00,2024-01-21 18:54:14.438450
1318,124,17,19,2024-01-09 07:00:00,2024-01-09 12:05:52.557087
1319,8,17,7,2024-01-25 10:00:00,2024-01-25 11:51:31.922330
1320,276,1,24,2024-01-13 09:00:00,2024-01-13 14:36:08.589204
1321,244,12,23,2024-03-16 08:00:00,2024-03-16 11:11:53.984925
1322,55,6,27,2024-02-15 12:00:00,2024-02-15 15:07:13.653252
1323,264,8,14,2024-01-15 18:00:00,2024-01-15 23:55:23.029507
1324,64,15,4,2024-03-07 08:00:00,2024-03-07 11:28:44.688367
1325,185,10,18,2024-01-06 07:00:00,2024-01-06 09:38:26.077332
1326,60,13,10,2024-02-28 15:00:00,2024-02-28 19:40:51.139593
1327,228,8,18,2024-02-22 10:00:00,2024-02-22 15:55:29.321907
1328,220,7,28,2024-01-09 18:00:00,2024-01-09 21:22:42.182344
1329,189,6,1,2024-03-27 13:00:00,2024-03-27 17:21:37.718611
1330,203,15,17,2024-03-25 16:00:00,2024-03-25 17:25:30.106382
1331,74,13,13,2024-03-29 15:00:00,2024-03-29 20:53:16.275388
1332,87,3,12,2024-01-26 11:00:00,2024-01-26 13:00:04.742950
1333,207,4,8,2024-02-24 17:00:00,2024-02-24 20:29:43.982019
1334,298,19,9,2024-03-23 12:00:00,2024-03-23 14:46:49.751524
1335,208,16,17,2024-02-05 08:00:00,2024-02-05 12:50:23.992000
1336,56,4,9,2024-03-03 13:00:00,2024-03-03 15:09:14.792274
1337,69,1,4,2024-01-07 07:00:00,2024-01-07 10:29:26.428356
1338,14,6,13,2024-03-18 16:00:00,2024-03-18 18:38:05.205945
1339,156,20,20,2024-01-13 18:00:00,2024-01-13 19:22:57.310663
1340,267,16,26,2024-02-29 09:00:00,2024-02-29 11:28:04.132763
1341,255,16,17,2024-02-03 14:00:00,2024-02-03 16:43:05.081695
1342,277,18,1,2024-01-05 12:00:00,2024-01-05 17:24:02.262078
1343,61,13,15,2024-02-10 12:00:00,2024-02-10 15:12:46.010632
1344,19,2,6,2024-03-12 16:00:00,2024-03-12 21:18:06.492649
1345,156,6,16,2024-02-25 08:00:00,2024-02-25 10:33:44.274156
1346,200,16,25,2024-01-15 15:00:00,2024-01-15 19:22:30.442443
1347,284,18,19,2024-03-01 13:00:00,2024-03-01 16:48:40.597403
1348,81,17,2,2024-02-20 10:00:00,2024-02-20 13:28:24.440348
1349,194,20,22,2024-02-15 18:00:00,2024-02-15 23:53:20.093001
1350,165,2,1,2024-03-16 06:00:00,2024-03-16 07:38:27.565146
1351,188,12,26,2024-03-15 06:00:00,2024-03-15 10:49:33.492366
1352,175,13,4,2024-02-24 11:00:00,2024-02-24 16:57:35.019409
1353,211,12,2,2024-03-25 09:00:00,2024-03-25 11:14:17.050757
1354,160,19,3,2024-03-29 07:00:00,2024-03-29 12:20:40.919294
1355,59,11,6,2024-01-03 14:00:00,2024-01-03 16:37:50.103081
1356,236,14,19,2024-03-06 12:00:00,2024-03-06 14:19:59.139935
1357,241,19,1,2024-02-10 12:00:00,2024-02-10 15:51:06.363733
1358,166,19,4,2024-03-03 07:00:00,2024-03-03 11:27:15.551361
1359,106,11,16,2024-03-05 18:00:00,2024-03-05 22:49:28.270210
1360,174,6,20,2024-02-08 11:00:00,2024-02-08 16:50:49.699550
1361,104,16,21,2024-01-10 14:00:00,2024-01-10 16:04:13.441888
1362,136,2,10,2024-03-14 12:00:00,2024-03-14 17:01:22.854352
1363,48,19,4,2024-03-16 11:00:00,2024-03-16 13:22:00.568773
1364,291,17,16,2024-02-24 09:00:00,2024-02-24 11:44:11.696768
1365,40,10,17,2024-02-08 12:00:00,2024-02-08 16:19:02.220552
1366,161,7,14,2024-02-21 10:00:00,2024-02-21 14:07:29.349768
1367,233,18,6,2024-01-03 16:00:00,2024-01-03 20:30:59.969623
1368,96,19,16,2024-01-28 16:00:00,2024-01-28 21:48:38.107343
1369,240,9,30,2024-03-22 14:00:00,2024-03-22 19:02:40.802617
1370,223,19,24,2024-03-21 06:00:00,2024-03-21 09:36:40.852543
1371,187,15,5,2024-01-31 08:00:00,2024-01-31 12:43:55.803297
1372,154,14,14,2024-02-10 07:00:00,2024-02-10 11:10:10.694790
1373,212,9,27,2024-02-06 16:00:00,2024-02-06 17:48:10.517582
1374,121,13,8,2024-01-15 08:00:00,2024-01-15 09:57:34.488207
1375,126,10,15,2024-03-03 14:00:00,2024-03-03 19:57:23.275904
1376,217,2,7,2024-01-21 10:00:00,2024-01-21 11:40:55.751319
1377,133,9,22,2024-03-11 08:00:00,2024-03-11 12:13:17.288782
1378,22,16,26,2024-01-03 06:00:00,2024-01-03 11:17:52.512052
1379,43,11,20,2024-02-08 07:00:00,2024-02-08 12:30:10.347930
1380,209,12,22,2024-03-25 07:00:00,2024-03-25 09:59:04.110910
1381,72,8,4,2024-03-14 17:00:00,2024-03-14 20:30:04.473513
1382,62,17,22,2024-03-15 18:00:00,2024-03-15 23:39:28.001254
1383,129,16,29,2024-01-12 09:00:00,2024-01-12 12:59:56.783672
1384,161,11,27,2024-03-15 17:00:00,2024-03-15 19:56:59.112039
1385,121,14,7,2024-01-19 07:00:00,2024-01-19 08:52:32.776598
1386,141,15,14,2024-02-02 15:00:00,2024-02-02 16:16:46.657249
1387,274,12,23,2024-01-15 11:00:00,2024-01-15 14:43:43.410598
1388,244,8,9,2024-01-19 11:00:00,2024-01-19 14:22:33.992054
1389,189,10,1,2024-03-23 15:00:00,2024-03-23 16:10:26.569771
1390,28,8,9,2024-03-11 12:00:00,2024-03-11 14:32:46.833030
1391,186,4,18,2024-01-31 13:00:00,2024-01-31 15:56:32.478267
1392,202,9,10,2024-01-12 18:00:00,2024-01-12 20:10:38.288189
1393,108,6,30,2024-02-26 16:00:00,2024-02-26 18:35:09.318443
1394,209,2,9,2024-01-11 18:00:00,2024-01-11 23:42:08.917563
1395,242,14,30,2024-02-12 17:00:00,2024-02-12 20:06:42.587996
1396,52,6,23,2024-02-03 14:00:00,2024-02-03 15:19:54.610211
1397,216,20,24,2024-03-11 17:00:00,2024-03-11 19:38:01.830157
1398,15,2,21,2024-03-23 08:00:00,2024-03-23 12:09:02.814147
1399,70,1,13,2024-01-26 16:00:00,2024-01-26 18:31:39.855680
1400,295,3,4,2024-01-21 09:00:00,2024-01-21 12:34:54.586039
1401,67,20,22,2024-02-22 18:00:00,2024-02-22 23:41:49.527985
1402,232,16,28,2024-01-18 10:00:00,2024-01-18 11:52:02.622463
1403,168,10,7,2024-01-11 12:00:00,2024-01-11 14:50:16.792137
1404,202,13,27,2024-03-14 09:00:00,2024-03-14 10:06:13.223477
1405,12,18,21,2024-03-19 16:00:00,2024-03-19 18:08:36.730424
1406,46,15,7,2024-02-03 17:00:00,2024-02-03 22:15:32.955681
1407,26,13,20,2024-02-24 15:00:00,2024-02-24 17:18:02.840039
1408,46,12,6,2024-03-13 07:00:00,2024-03-13 08:04:14.068322
1409,270,14,25,2024-02-28 16:00:00,2024-02-28 19:28:14.682542
1410,115,7,7,2024-02-04 10:00:00,2024-02-04 14:43:55.974530
1411,196,5,14,2024-01-27 15:00:00,2024-01-27 17:04:40.198761
1412,145,7,14,2024-01-24 12:00:00,2024-01-24 16:57:44.343624
1413,15,10,9,2024-01-31 15:00:00,2024-01-31 18:15:17.580446
1414,128,12,19,2024-03-28 16:00:00,2024-03-28 19:17:26.954006
1415,6,16,5,2024-02-11 17:00:00,2024-02-11 19:59:15.984881
1416,109,13,23,2024-02-24 17:00:00,2024-02-24 20:59:09.526922
1417,38,4,18,2024-01-08 06:00:00,2024-01-08 08:39:51.525730
1418,121,16,30,2024-02-15 15:00:00,2024-02-15 20:41:47.794923
1419,24,1,9,2024-03-05 15:00:00,2024-03-05 17:54:16.878157
1420,203,12,5,2024-03-12 06:00:00,2024-03-12 09:54:08.764378
1421,134,6,17,2024-03-04 11:00:00,2024-03-04 16:23:22.141535
1422,68,3,11,2024-03-31 14:00:00,2024-03-31 17:09:52.733852
1423,134,4,11,2024-01-06 08:00:00,2024-01-06 11:29:45.791115
1424,144,12,30,2024-02-25 10:00:00,2024-02-25 15:30:50.268175
1425,135,20,27,2024-02-03 14:00:00,2024-02-03 16:33:54.185686
1426,85,11,24,2024-03-03 18:00:00,2024-03-03 23:45:00.912561
1427,285,15,2,2024-01-25 08:00:00,2024-01-25 09:16:22.209013
1428,94,2,16,2024-02-03 08:00:00,2024-02-03 12:31:47.331526
1429,224,4,29,2024-03-04 06:00:00,2024-03-04 09:12:27.354379
1430,288,16,15,2024-03-04 07:00:00,2024-03-04 12:13:45.090317
1431,76,4,12,2024-01-12 09:00:00,2024-01-12 14:20:27.115973
1432,93,6,24,2024-03-06 10:00:00,2024-03-06 13:48:58.453007
1433,300,7,19,2024-01-01 14:00:00,2024-01-01 18:50:03.257333
1434,93,14,30,2024-01-10 09:00:00,2024-01-10 13:50:28.561686
1435,49,11,1,2024-02-06 16:00:00,2024-02-06 21:54:24.020555
1436,63,13,12,2024-03-16 07:00:00,2024-03-16 12:11:05.589754
1437,79,1,3,2024-02-28 17:00:00,2024-02-28 21:17:51.707817
1438,233,9,20,2024-03-25 06:00:00,2024-03-25 08:38:49.684590
1439,23,20,15,2024-02-11 17:00:00,2024-02-11 22:59:56.779972
1440,292,5,7,2024-01-07 18:00:00,2024-01-07 22:13:05.592531
1441,166,2,24,2024-01-10 14:00:00,2024-01-10 19:45:34.203396
1442,196,3,13,2024-02-02 08:00:00,2024-02-02 10:12:01.442391
1443,205,3,1,2024-01-27 08:00:00,2024-01-27 10:56:33.052230
1444,207,10,21,2024-03-24 08:00:00,2024-03-24 09:36:10.835714
1445,252,14,24,2024-02-09 16:00:00,2024-02-09 20:01:03.244924
1446,184,4,27,2024-02-17 14:00:00,2024-02-17 15:59:57.682691
1447,229,13,16,2024-02-04 15:00:00,2024-02-04 19:00:06.133491
1448,47,14,26,2024-02-17 15:00:00,2024-02-17 16:55:54.404985
1449,219,3,2,2024-03-06 11:00:00,2024-03-06 16:51:58.892231
1450,115,5,30,2024-03-04 14:00:00,2024-03-04 18:08:52.072464
1451,269,3,10,2024-02-29 12:00:00,2024-02-29 13:23:45.296354
1452,245,10,5,2024-01-17 16:00:00,2024-01-17 21:30:52.265136
1453,128,17,14,2024-02-07 15:00:00,2024-02-07 16:14:19.108939
1454,40,2,17,2024-01-14 14:00:00,2024-01-14 17:07:28.443382
1455,49,15,22,2024-03-13 10:00:00,2024-03-13 12:46:38.237441
1456,300,3,25,2024-03-05 06:00:00,2024-03-05 07:34:10.838838
1457,237,6,26,2024-01-24 12:00:00,2024-01-24 13:13:34.656895
1458,214,10,11,2024-03-16 17:00:00,2024-03-16 20:16:29.966676
1459,231,20,26,2024-02-03 11:00:00,2024-02-03 16:50:00.953282
1460,96,7,6,2024-01-11 17:00:00,2024-01-11 22:54:39.351381
1461,133,4,14,2024-03-09 06:00:00,2024-03-09 07:01:45.247253
1462,60,1,6,2024-03-24 13:00:00,2024-03-24 16:18:02.934311
1463,208,20,24,2024-03-03 10:00:00,2024-03-03 14:05:32.988741
1464,185,13,26,2024-02-08 07:00:00,2024-02-08 08:37:31.610819
1465,8,7,4,2024-01-03 17:00:00,2024-01-03 22:51:09.366546
1466,14,7,16,2024-03-24 08:00:00,2024-03-24 12:14:55.316869
1467,224,18,7,2024-01-12 10:00:00,2024-01-12 14:50:54.980635
1468,76,16,14,2024-01-03 07:00:00,2024-01-03 08:49:49.898877
1469,79,15,16,2024-03-01 06:00:00,2024-03-01 11:17:56.336018
1470,300,8,7,2024-02-07 15:00:00,2024-02-07 20:08:50.113725
1471,201,2,11,2024-01-02 07:00:00,2024-01-02 11:09:07.377846
1472,222,14,28,2024-03-04 17:00:00,2024-03-04 20:53:35.902814
1473,284,10,2,2024-03-03 12:00:00,2024-03-03 15:25:49.817291
1474,250,8,23,2024-01-08 14:00:00,2024-01-08 15:05:42.353862
1475,296,11,18,2024-01-09 10:00:00,2024-01-09 15:27:51.789530
1476,214,16,4,2024-03-04 15:00:00,2024-03-04 20:41:41.360569
1477,178,15,23,2024-02-25 06:00:00,2024-02-25 07:48:24.001856
1478,99,16,12,2024-02-26 09:00:00,2024-02-26 12:32:17.447014
1479,174,20,28,2024-03-25 13:00:00,2024-03-25 14:39:20.854208
1480,151,13,14,2024-03-27 16:00:00,2024-03-27 20:40:22.523380
1481,242,6,20,2024-01-27 10:00:00,2024-01-27 14:27:12.555880
1482,45,16,5,2024-01-23 09:00:00,2024-01-23 10:46:53.653699
1483,252,4,26,2024-02-23 13:00:00,2024-02-23 15:31:05.734081
1484,108,18,2,2024-01-03 11:00:00,2024-01-03 16:24:16.309926
1485,183,6,6,2024-03-05 06:00:00,2024-03-05 11:02:02.679770
1486,173,14,4,2024-03-20 09:00:00,2024-03-20 10:36:12.384591
1487,115,16,9,2024-02-13 18:00:00,2024-02-13 20:46:34.337578
1488,24,18,9,2024-01-20 17:00:00,2024-01-20 22:22:06.522157
1489,54,2,30,2024-02-26 18:00:00,2024-02-26 21:17:08.441517
1490,57,4,26,2024-03-19 15:00:00,2024-03-19 19:54:38.812640
1491,53,18,2,2024-03-05 07:00:00,2024-03-05 08:50:06.833370
1492,61,7,30,2024-02-16 08:00:00,2024-02-16 12:38:30.287005
1493,227,17,16,2024-01-13 08:00:00,2024-01-13 12:14:07.673477
1494,172,5,4,2024-01-26 13:00:00,2024-01-26 18:50:53.460004
